カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ８～ と -  ９,160,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ６～ と -  ７,163,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ５～ と -  ６,164,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ３～ と -  ４,166,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ４～ と -  ５,165,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775,*は - *２～*は - *３,132,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×617.5×12.5,1,0.1204,$へ -  ２～ と -  ２,168,ベベル,12.5,195,617,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×617.5×12.5,1,0.1204,*は -  ２～$に -  ２,171,ベベル,12.5,195,617,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×455.0×12.5,1,0.0887, と -  10～ と - *10,158,ベベル,12.5,195,455,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×455.0×12.5,1,0.0887, と - *７～ と -  ８,161,ベベル,12.5,195,455,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×455.0×12.5,1,0.0887, と -  ７～ と - *７,162,ベベル,12.5,195,455,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×402.5×12.5,1,0.0785,*は -  ２～*は - *２,131,ベベル,12.5,195,402,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795, ほ - *10～ へ - *10,84,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795, に - *10～ ほ - *10,83,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795, は - *８～ は - *９,65,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
